HCHO Reading,Location,Current Date,Next Date,Year,Month,temperature_2m_mean,apparent_temperature_mean,windspeed_10m_max,et0_fao_evapotranspiration,elevation,precipitation_hours,shortwave_radiation_sum,rain_sum
0.0001587409695234,Colombo,2020-02-21,2020-02-22,2020,2,29.8,34.0,9.4,4.89,16.0,3.0,20.12,1.1
0.000137693889204,Colombo,2020-02-22,2020-02-23,2020,2,29.3,33.4,10.2,4.51,16.0,4.0,18.63,4.7
0.000269251566778,Colombo,2020-02-23,2020-02-24,2020,2,29.5,33.2,11.6,5.2,16.0,0.0,21.69,0.0
0.000223191232682,Colombo,2020-02-24,2020-02-25,2020,2,29.7,33.5,13.0,5.57,16.0,2.0,23.14,0.3
0.0002569998392544,Colombo,2020-02-25,2020-02-26,2020,2,29.6,33.9,16.9,5.58,16.0,2.0,23.37,0.2
0.000374082469529,Colombo,2020-02-26,2020-02-27,2020,2,29.5,33.8,17.7,5.56,16.0,4.0,23.43,0.9
0.0003476997340625,Colombo,2020-02-27,2020-02-28,2020,2,29.8,33.4,10.8,5.33,16.0,1.0,22.54,0.2
0.000211519513137,Colombo,2020-02-28,2020-02-29,2020,2,29.9,33.2,13.4,6.03,16.0,2.0,25.01,0.4
0.0003134785123514,Colombo,2020-02-29,2020-03-01,2020,2,28.7,32.3,14.0,4.85,16.0,5.0,20.13,0.5
0.0002889810381423,Colombo,2020-03-01,2020-03-02,2020,3,29.2,33.4,16.4,5.88,16.0,0.0,25.2,0.0
0.0002060890148762,Colombo,2020-03-02,2020-03-03,2020,3,29.0,33.2,17.0,5.18,16.0,0.0,22.33,0.0
0.0002824761524587,Colombo,2020-03-03,2020-03-04,2020,3,29.1,33.2,17.3,5.79,16.0,0.0,25.14,0.0
0.0001563871088153,Colombo,2020-03-04,2020-03-05,2020,3,29.3,33.6,15.1,5.58,16.0,0.0,24.3,0.0
0.0001900671849609,Colombo,2020-03-05,2020-03-06,2020,3,29.0,33.9,11.3,5.4,16.0,2.0,23.84,0.5
0.0002108390146402,Colombo,2020-03-06,2020-03-07,2020,3,28.6,33.1,12.0,4.88,16.0,4.0,21.13,0.7
0.0002018515323925,Colombo,2020-03-07,2020-03-08,2020,3,28.4,33.3,14.3,4.95,16.0,4.0,22.69,1.2
0.0002378402403791,Colombo,2020-03-08,2020-03-09,2020,3,29.2,34.1,17.0,5.29,16.0,1.0,23.45,0.1
0.0003327486847198,Colombo,2020-03-09,2020-03-10,2020,3,29.6,34.3,18.1,5.67,16.0,1.0,24.54,0.1
0.0003499292466113,Colombo,2020-03-10,2020-03-11,2020,3,29.4,34.1,13.3,4.95,16.0,2.0,21.38,0.3
0.0003147830822962,Colombo,2020-03-11,2020-03-12,2020,3,29.2,34.0,15.5,4.89,16.0,2.0,21.21,0.3
0.0002215638802353,Colombo,2020-03-12,2020-03-13,2020,3,29.1,33.8,12.9,4.59,16.0,2.0,20.03,0.3
0.000374082469529,Colombo,2020-03-13,2020-03-14,2020,3,29.4,34.4,14.8,5.47,16.0,3.0,23.96,0.4
0.0003071506905542,Colombo,2020-03-14,2020-03-15,2020,3,29.3,34.5,12.6,4.97,16.0,5.0,22.61,0.9
0.0002086684833428,Colombo,2020-03-15,2020-03-16,2020,3,29.2,34.3,10.4,4.73,16.0,9.0,20.77,1.6
0.0002902936678157,Colombo,2020-03-16,2020-03-17,2020,3,29.9,34.4,10.6,5.56,16.0,6.0,23.86,1.7
0.0003156514615008,Colombo,2020-03-17,2020-03-18,2020,3,28.4,34.0,10.5,4.09,16.0,4.0,18.58,6.4
0.0002336150704328,Colombo,2020-03-18,2020-03-19,2020,3,29.2,34.7,11.9,4.64,16.0,2.0,20.27,0.4
6.550971145592522e-05,Colombo,2020-03-19,2020-03-20,2020,3,28.2,34.1,15.0,4.59,16.0,6.0,21.62,14.2
0.0001213266413022,Colombo,2020-03-20,2020-03-21,2020,3,28.3,34.0,10.8,4.78,16.0,3.0,22.63,4.2
0.0001596298709252,Colombo,2020-03-21,2020-03-22,2020,3,28.4,33.6,10.4,5.14,16.0,3.0,23.82,0.6
0.0002507782280502,Colombo,2020-03-22,2020-03-23,2020,3,28.5,33.6,12.3,5.22,16.0,0.0,24.0,0.0
0.000374082469529,Colombo,2020-03-23,2020-03-24,2020,3,29.0,34.0,13.8,4.92,16.0,0.0,22.19,0.0
0.0002191446162801,Colombo,2020-03-24,2020-03-25,2020,3,29.0,33.9,15.1,5.11,16.0,2.0,22.73,0.5
0.0001738920288399,Colombo,2020-03-25,2020-03-26,2020,3,28.4,33.2,13.4,5.01,16.0,4.0,22.9,1.1
0.000374082469529,Colombo,2020-03-26,2020-03-27,2020,3,28.9,33.7,15.4,5.24,16.0,2.0,23.05,0.3
0.0002081620022439,Colombo,2020-03-27,2020-03-28,2020,3,29.1,33.7,16.3,5.53,16.0,0.0,24.07,0.0
0.0003352802693489,Colombo,2020-03-28,2020-03-29,2020,3,29.5,33.9,14.9,5.76,16.0,1.0,24.4,0.1
0.0001863390892109,Colombo,2020-03-29,2020-03-30,2020,3,28.6,33.4,11.8,4.42,16.0,5.0,19.77,1.3
0.0002342340060185,Colombo,2020-03-30,2020-03-31,2020,3,28.8,34.0,9.5,4.8,16.0,4.0,21.83,1.0
0.0001685367646813,Colombo,2020-03-31,2020-04-01,2020,3,28.9,34.1,11.8,4.99,16.0,7.0,22.55,1.1
0.0001582845579832,Colombo,2020-04-01,2020-04-02,2020,4,29.4,34.3,15.3,5.53,16.0,0.0,24.29,0.0
0.0002478837732618,Colombo,2020-04-02,2020-04-03,2020,4,29.3,33.8,17.9,5.96,16.0,0.0,25.47,0.0
0.0002588460179914,Colombo,2020-04-03,2020-04-04,2020,4,29.7,34.3,15.2,5.75,16.0,0.0,25.3,0.0
0.0001713114595895,Colombo,2020-04-04,2020-04-05,2020,4,28.7,33.8,13.3,4.69,16.0,9.0,21.42,5.5
0.0002263844998637,Colombo,2020-04-05,2020-04-06,2020,4,28.7,34.2,12.9,5.36,16.0,4.0,25.03,2.1
0.0002127745101051,Colombo,2020-04-06,2020-04-07,2020,4,29.1,34.5,10.5,5.08,16.0,4.0,23.08,0.7
9.38554371256366e-05,Colombo,2020-04-07,2020-04-08,2020,4,28.2,33.5,12.3,4.87,16.0,19.0,22.59,4.6
0.0001365360921676,Colombo,2020-04-08,2020-04-09,2020,4,28.2,33.8,14.8,4.75,16.0,10.0,22.24,3.4
0.0001492311110197,Colombo,2020-04-09,2020-04-10,2020,4,28.4,34.3,12.8,4.65,16.0,5.0,22.16,12.8
0.0001058124670207,Colombo,2020-04-10,2020-04-11,2020,4,28.4,34.4,8.0,4.91,16.0,5.0,23.19,1.9
0.0001740889785322,Colombo,2020-04-11,2020-04-12,2020,4,28.3,34.1,11.9,4.49,16.0,10.0,21.3,8.8
0.0001601075035254,Colombo,2020-04-12,2020-04-13,2020,4,28.1,34.0,11.9,4.76,16.0,7.0,22.45,8.1
0.000180797177747,Colombo,2020-04-13,2020-04-14,2020,4,28.2,33.9,11.2,4.53,16.0,7.0,21.36,4.1
0.0002226960722198,Colombo,2020-04-14,2020-04-15,2020,4,27.6,33.3,8.6,4.43,16.0,9.0,20.76,10.8
4.693396476795897e-05,Colombo,2020-04-15,2020-04-16,2020,4,27.8,33.7,9.6,4.5,16.0,8.0,21.83,6.0
0.0001989634346848,Colombo,2020-04-16,2020-04-17,2020,4,27.9,33.6,13.4,4.59,16.0,5.0,21.82,8.2
0.000183928161466,Colombo,2020-04-17,2020-04-18,2020,4,28.3,34.2,10.8,4.96,16.0,3.0,23.86,5.7
0.0002145379453068,Colombo,2020-04-18,2020-04-19,2020,4,28.7,34.8,8.1,4.85,16.0,2.0,22.83,4.2
0.0001914146864312,Colombo,2020-04-19,2020-04-20,2020,4,28.2,34.5,9.5,4.75,16.0,5.0,22.52,5.6
0.0002031757939126,Colombo,2020-04-20,2020-04-21,2020,4,28.8,35.1,10.8,5.16,16.0,5.0,24.27,6.6
1.4180026992194256e-05,Colombo,2020-04-21,2020-04-22,2020,4,28.2,34.3,11.2,4.67,16.0,13.0,22.15,13.5
1.9146328337616464e-05,Colombo,2020-04-22,2020-04-23,2020,4,27.5,33.4,11.2,4.01,16.0,5.0,19.15,6.4
0.0001600981711373,Colombo,2020-04-23,2020-04-24,2020,4,27.5,33.3,11.6,4.05,16.0,13.0,19.4,15.9
-7.571987892228614e-06,Colombo,2020-04-24,2020-04-25,2020,4,27.2,32.6,13.0,3.36,16.0,16.0,16.3,6.0
0.0001406910458095,Colombo,2020-04-25,2020-04-26,2020,4,28.4,34.6,10.9,4.69,16.0,6.0,22.61,4.4
0.0001359427979954,Colombo,2020-04-26,2020-04-27,2020,4,28.1,33.9,16.6,4.1,16.0,4.0,19.86,1.9
0.0001354434317104,Colombo,2020-04-27,2020-04-28,2020,4,28.6,35.0,10.9,4.46,16.0,8.0,21.47,1.7
7.410965218508509e-05,Colombo,2020-04-28,2020-04-29,2020,4,27.9,33.5,12.3,3.91,16.0,11.0,18.35,5.4
0.0001046117112512,Colombo,2020-04-29,2020-04-30,2020,4,28.1,34.1,13.6,4.09,16.0,4.0,19.54,1.0
0.0001838830943896,Colombo,2020-04-30,2020-05-01,2020,4,28.2,34.3,14.3,4.11,16.0,7.0,19.64,1.7
0.0001656320082705,Colombo,2020-05-01,2020-05-02,2020,5,28.2,34.2,15.8,4.25,16.0,13.0,20.51,4.4
0.0002379170848126,Colombo,2020-05-02,2020-05-03,2020,5,29.0,35.1,13.4,4.71,16.0,7.0,21.92,1.0
0.0001532576961496,Colombo,2020-05-03,2020-05-04,2020,5,28.8,35.2,12.3,4.43,16.0,10.0,21.0,2.9
0.0002307680164753,Colombo,2020-05-04,2020-05-05,2020,5,28.1,34.1,12.4,4.1,16.0,15.0,19.49,8.0
5.825853853115324e-05,Colombo,2020-05-05,2020-05-06,2020,5,27.7,33.4,15.3,4.18,16.0,15.0,20.34,7.5
-4.922578568208555e-05,Colombo,2020-05-06,2020-05-07,2020,5,27.0,32.4,17.3,2.29,16.0,16.0,10.61,8.5
-4.922578568208555e-05,Colombo,2020-05-07,2020-05-08,2020,5,27.1,32.4,17.0,3.62,16.0,15.0,17.84,8.9
0.0001289697579581,Colombo,2020-05-08,2020-05-09,2020,5,27.4,33.0,12.3,3.5,16.0,18.0,16.69,3.8
0.0001123520465512,Colombo,2020-05-09,2020-05-10,2020,5,28.0,34.1,11.5,3.84,16.0,6.0,18.31,5.7
0.0001123520465512,Colombo,2020-05-10,2020-05-11,2020,5,27.9,34.1,9.2,4.13,16.0,17.0,19.71,23.3
0.0002312783008953,Colombo,2020-05-11,2020-05-12,2020,5,26.6,32.4,11.4,2.09,16.0,11.0,9.72,5.2
0.0002312783008953,Colombo,2020-05-12,2020-05-13,2020,5,27.5,33.5,8.7,3.86,16.0,14.0,18.46,16.3
0.0001631825917376,Colombo,2020-05-13,2020-05-14,2020,5,27.2,33.1,10.7,2.62,16.0,10.0,12.28,8.0
0.0001503001493125,Colombo,2020-05-14,2020-05-15,2020,5,28.2,34.6,9.4,4.67,16.0,12.0,22.48,3.3
0.000125077001634,Colombo,2020-05-15,2020-05-16,2020,5,27.2,32.5,16.5,2.22,16.0,17.0,10.27,11.3
6.379205298112547e-05,Colombo,2020-05-16,2020-05-17,2020,5,28.8,34.6,17.5,3.47,16.0,12.0,15.66,6.0
0.0003438599774495,Colombo,2020-05-17,2020-05-18,2020,5,28.4,33.6,19.9,3.0,16.0,18.0,13.25,8.5
0.0003438599774495,Colombo,2020-05-18,2020-05-19,2020,5,28.0,32.6,25.0,2.79,16.0,21.0,12.01,18.8
0.0001085663751123,Colombo,2020-05-19,2020-05-20,2020,5,28.0,32.8,17.9,2.54,16.0,18.0,10.13,22.3
0.0001189361982722,Colombo,2020-05-20,2020-05-21,2020,5,28.2,32.6,23.3,3.83,16.0,12.0,17.35,4.0
0.0002410867489246,Colombo,2020-05-21,2020-05-22,2020,5,26.6,31.5,18.8,2.28,16.0,24.0,11.04,30.0
2.677951647760532e-05,Colombo,2020-05-22,2020-05-23,2020,5,27.1,32.6,12.2,1.58,16.0,21.0,6.57,13.6
4.538882770357599e-05,Colombo,2020-05-23,2020-05-24,2020,5,28.3,33.8,20.4,4.06,16.0,13.0,19.3,2.6
0.0001599202746551,Colombo,2020-05-24,2020-05-25,2020,5,28.1,34.0,19.1,3.41,16.0,15.0,16.92,4.7
0.0001229970456021,Colombo,2020-05-25,2020-05-26,2020,5,28.0,34.0,15.6,3.25,16.0,13.0,15.8,2.1
8.88699439362386e-05,Colombo,2020-05-26,2020-05-27,2020,5,27.5,33.6,13.8,3.48,16.0,19.0,17.27,7.6
0.0002253643909505,Colombo,2020-05-27,2020-05-28,2020,5,26.6,31.5,16.9,2.44,16.0,21.0,12.14,13.5
0.0001082561779196,Colombo,2020-05-28,2020-05-29,2020,5,26.7,31.4,16.4,2.53,16.0,18.0,12.22,11.5
6.240960160428663e-05,Colombo,2020-05-29,2020-05-30,2020,5,26.9,31.7,19.1,2.78,16.0,15.0,13.76,13.9
3.846044830897755e-05,Colombo,2020-05-30,2020-05-31,2020,5,27.7,32.6,19.2,3.83,16.0,18.0,18.81,5.4
-2.987381835365395e-06,Colombo,2020-05-31,2020-06-01,2020,5,27.6,32.7,17.8,3.77,16.0,19.0,18.63,5.3
0.000121141944122,Colombo,2020-06-01,2020-06-02,2020,6,27.3,32.7,15.8,3.52,16.0,10.0,17.73,4.3
0.0001334314306849,Colombo,2020-06-02,2020-06-03,2020,6,27.9,33.1,14.7,4.49,16.0,0.0,22.08,0.0
4.184015518299238e-05,Colombo,2020-06-03,2020-06-04,2020,6,27.8,32.8,13.8,4.71,16.0,3.0,23.1,0.4
6.386906709541972e-05,Colombo,2020-06-04,2020-06-05,2020,6,28.0,32.5,14.8,4.56,16.0,1.0,21.3,0.2
6.390508387308208e-05,Colombo,2020-06-05,2020-06-06,2020,6,27.2,32.1,18.9,3.99,16.0,17.0,20.06,8.5
7.77897683573902e-05,Colombo,2020-06-06,2020-06-07,2020,6,26.3,31.4,17.3,2.56,16.0,22.0,12.99,26.9
7.77897683573902e-05,Colombo,2020-06-07,2020-06-08,2020,6,26.2,31.3,18.0,2.16,16.0,24.0,10.72,31.6
9.759900266702665e-05,Colombo,2020-06-08,2020-06-09,2020,6,27.9,32.8,16.3,3.56,16.0,12.0,16.5,2.6
9.759900266702665e-05,Colombo,2020-06-09,2020-06-10,2020,6,28.0,33.4,17.0,3.58,16.0,15.0,17.47,3.3
0.0001844867718274,Colombo,2020-06-10,2020-06-11,2020,6,27.4,32.5,19.1,3.25,16.0,19.0,16.14,10.7
1.0387170742350296e-05,Colombo,2020-06-11,2020-06-12,2020,6,26.9,31.8,20.5,2.58,16.0,18.0,13.05,9.7
-2.881475514700113e-05,Colombo,2020-06-12,2020-06-13,2020,6,26.8,32.2,15.7,2.67,16.0,20.0,13.58,11.0
0.0001262331509948,Colombo,2020-06-13,2020-06-14,2020,6,27.4,32.9,17.5,3.64,16.0,19.0,18.44,6.2
0.0001954386378505,Colombo,2020-06-14,2020-06-15,2020,6,27.9,33.2,19.6,3.82,16.0,10.0,19.07,3.2
-3.856742614450761e-06,Colombo,2020-06-15,2020-06-16,2020,6,28.1,33.7,19.4,4.12,16.0,17.0,20.93,4.7
-2.1458932801473935e-05,Colombo,2020-06-16,2020-06-17,2020,6,27.3,33.0,14.7,3.41,16.0,19.0,17.2,10.6
0.0001432230767169,Colombo,2020-06-17,2020-06-18,2020,6,27.2,32.9,15.0,3.2,16.0,16.0,16.28,11.9
7.33823541965766e-05,Colombo,2020-06-18,2020-06-19,2020,6,27.7,33.9,12.2,3.61,16.0,13.0,18.24,5.0
5.250919320498035e-05,Colombo,2020-06-19,2020-06-20,2020,6,27.9,32.9,23.6,3.56,16.0,8.0,18.1,1.9
7.053601420995188e-05,Colombo,2020-06-20,2020-06-21,2020,6,27.9,33.1,19.1,4.0,16.0,15.0,19.84,3.3
6.764394546622817e-06,Colombo,2020-06-21,2020-06-22,2020,6,27.5,32.3,19.4,3.39,16.0,19.0,16.06,6.2
7.179510677216268e-05,Colombo,2020-06-22,2020-06-23,2020,6,27.5,31.9,18.5,3.62,16.0,13.0,17.01,4.4
4.058775404370783e-05,Colombo,2020-06-23,2020-06-24,2020,6,27.7,33.2,14.8,3.97,16.0,4.0,19.07,1.6
5.990897422030939e-05,Colombo,2020-06-24,2020-06-25,2020,6,27.5,32.9,14.1,3.55,16.0,14.0,17.3,6.6
0.0002062121405114,Colombo,2020-06-25,2020-06-26,2020,6,26.5,31.7,18.1,2.98,16.0,24.0,14.63,11.2
0.0002051720192701,Colombo,2020-06-26,2020-06-27,2020,6,26.4,31.2,12.2,2.67,16.0,15.0,12.56,10.3
0.0001047546448937,Colombo,2020-06-27,2020-06-28,2020,6,27.1,32.5,16.3,3.73,16.0,13.0,18.86,3.8
9.694238940661948e-05,Colombo,2020-06-28,2020-06-29,2020,6,27.4,32.5,20.2,3.53,16.0,20.0,18.06,4.9
5.667417479348952e-05,Colombo,2020-06-29,2020-06-30,2020,6,26.8,31.8,18.9,2.79,16.0,24.0,13.93,17.6
0.0001006757847927,Colombo,2020-06-30,2020-07-01,2020,6,27.1,32.5,14.1,3.03,16.0,15.0,15.32,5.9
8.496655202105822e-05,Colombo,2020-07-01,2020-07-02,2020,7,27.1,32.7,11.9,3.21,16.0,10.0,16.17,2.6
5.695702040364191e-05,Colombo,2020-07-02,2020-07-03,2020,7,27.1,32.5,15.1,3.75,16.0,16.0,18.75,11.1
0.000229363866223,Colombo,2020-07-03,2020-07-04,2020,7,27.0,31.6,19.6,2.99,16.0,14.0,13.79,6.2
0.0001326400427316,Colombo,2020-07-04,2020-07-05,2020,7,26.8,31.9,15.7,3.16,16.0,13.0,16.23,3.4
-3.3158529189727524e-05,Colombo,2020-07-05,2020-07-06,2020,7,27.6,32.5,18.1,3.93,16.0,12.0,19.64,2.9
2.917879854773666e-05,Colombo,2020-07-06,2020-07-07,2020,7,26.8,31.8,18.9,3.65,16.0,16.0,18.78,11.2
-1.8534759861492544e-05,Colombo,2020-07-07,2020-07-08,2020,7,27.2,33.0,13.4,3.77,16.0,11.0,19.19,3.6
0.0001367529051256,Colombo,2020-07-08,2020-07-09,2020,7,27.2,33.0,13.4,3.17,16.0,19.0,15.7,8.8
-4.600551980790239e-05,Colombo,2020-07-09,2020-07-10,2020,7,26.9,31.7,18.4,3.29,16.0,17.0,15.71,9.9
0.0001133111030949,Colombo,2020-07-10,2020-07-11,2020,7,26.9,32.1,18.5,3.05,16.0,13.0,15.37,7.8
0.0001133111030949,Colombo,2020-07-11,2020-07-12,2020,7,26.3,31.6,14.7,2.5,16.0,14.0,12.75,8.2
4.19976992453612e-05,Colombo,2020-07-12,2020-07-13,2020,7,27.0,32.5,11.9,3.42,16.0,13.0,17.42,7.1
9.876886113591492e-05,Colombo,2020-07-13,2020-07-14,2020,7,27.1,32.2,17.1,3.26,16.0,12.0,16.18,5.4
0.0001549258383588,Colombo,2020-07-14,2020-07-15,2020,7,27.3,32.1,15.6,3.57,16.0,13.0,17.43,4.0
0.0001079511928576,Colombo,2020-07-15,2020-07-16,2020,7,26.7,31.5,17.8,3.16,16.0,20.0,15.78,8.6
0.000163621393785,Colombo,2020-07-16,2020-07-17,2020,7,26.4,31.6,16.7,2.35,16.0,18.0,11.99,20.2
0.0001394245034344,Colombo,2020-07-17,2020-07-18,2020,7,27.0,32.2,18.3,3.19,16.0,5.0,15.45,0.5
0.0001175511391026,Colombo,2020-07-18,2020-07-19,2020,7,27.3,33.0,13.7,3.3,16.0,8.0,16.15,3.2
0.0003319758664293,Colombo,2020-07-19,2020-07-20,2020,7,27.3,33.1,9.9,3.39,16.0,6.0,15.88,3.1
4.0699195288202375e-05,Colombo,2020-07-20,2020-07-21,2020,7,25.5,30.6,14.3,1.65,16.0,21.0,7.75,19.2
0.0001123538342313,Colombo,2020-07-21,2020-07-22,2020,7,26.6,31.5,15.6,3.91,16.0,8.0,19.8,2.6
0.0002360391935347,Colombo,2020-07-22,2020-07-23,2020,7,26.5,31.1,15.8,3.41,16.0,6.0,17.29,1.4
0.0001967218725518,Colombo,2020-07-23,2020-07-24,2020,7,25.8,30.1,18.1,2.91,16.0,23.0,15.05,17.8
3.940120436492337e-05,Colombo,2020-07-24,2020-07-25,2020,7,26.1,31.0,18.2,2.18,16.0,7.0,10.34,3.2
1.8307914429828847e-05,Colombo,2020-07-25,2020-07-26,2020,7,26.2,31.4,14.3,2.63,16.0,21.0,13.45,14.0
0.0002550974683168,Colombo,2020-07-26,2020-07-27,2020,7,26.6,31.8,16.6,2.83,16.0,7.0,13.72,3.3
0.0002550974683168,Colombo,2020-07-27,2020-07-28,2020,7,27.1,32.1,16.9,3.03,16.0,6.0,14.54,0.6
0.0002550974683168,Colombo,2020-07-28,2020-07-29,2020,7,26.8,31.5,15.5,2.57,16.0,19.0,12.01,18.8
2.1475540234825472e-05,Colombo,2020-07-29,2020-07-30,2020,7,26.6,30.8,22.3,3.26,16.0,20.0,16.46,12.1
5.10486359096364e-05,Colombo,2020-07-30,2020-07-31,2020,7,26.3,31.2,17.6,3.24,16.0,19.0,16.69,10.4
2.194835337581231e-05,Colombo,2020-07-31,2020-08-01,2020,7,26.7,31.0,20.1,3.42,16.0,17.0,17.24,8.9
7.22438335812151e-05,Colombo,2020-08-01,2020-08-02,2020,8,26.3,30.6,17.1,2.78,16.0,24.0,13.46,18.7
7.22438335812151e-05,Colombo,2020-08-02,2020-08-03,2020,8,26.3,30.7,17.1,3.25,16.0,22.0,15.95,14.7
7.22438335812151e-05,Colombo,2020-08-03,2020-08-04,2020,8,26.2,30.9,18.1,2.19,16.0,18.0,10.76,9.2
7.22438335812151e-05,Colombo,2020-08-04,2020-08-05,2020,8,26.5,31.2,21.1,2.99,16.0,16.0,15.63,10.4
-5.112344316348733e-05,Colombo,2020-08-05,2020-08-06,2020,8,26.4,31.2,18.6,3.09,16.0,19.0,15.85,10.3
-5.112344316348733e-05,Colombo,2020-08-06,2020-08-07,2020,8,25.6,30.0,22.1,2.18,16.0,24.0,11.23,39.8
-5.112344316348733e-05,Colombo,2020-08-07,2020-08-08,2020,8,26.2,31.2,17.8,2.37,16.0,20.0,11.88,23.5
6.165343655485986e-05,Colombo,2020-08-08,2020-08-09,2020,8,26.3,31.2,17.6,2.81,16.0,23.0,14.19,24.9
2.924437244494896e-05,Colombo,2020-08-09,2020-08-10,2020,8,26.0,30.6,20.3,2.34,16.0,22.0,11.86,33.5
2.924437244494896e-05,Colombo,2020-08-10,2020-08-11,2020,8,26.5,31.3,18.4,3.67,16.0,16.0,19.27,4.2
6.756726523655993e-05,Colombo,2020-08-11,2020-08-12,2020,8,26.3,31.5,14.3,3.25,16.0,11.0,16.78,2.6
6.756726523655993e-05,Colombo,2020-08-12,2020-08-13,2020,8,26.8,32.0,15.9,4.33,16.0,3.0,22.55,0.6
6.824330114802585e-05,Colombo,2020-08-13,2020-08-14,2020,8,26.8,31.5,17.5,3.94,16.0,3.0,19.99,0.8
6.551141187371996e-05,Colombo,2020-08-14,2020-08-15,2020,8,26.9,31.5,16.3,4.26,16.0,7.0,21.6,1.1
9.53623197143923e-05,Colombo,2020-08-15,2020-08-16,2020,8,26.9,32.3,16.5,4.09,16.0,3.0,21.5,0.5
2.794780563557463e-05,Colombo,2020-08-16,2020-08-17,2020,8,27.0,32.5,11.3,4.39,16.0,1.0,22.33,0.2
5.218663593212984e-05,Colombo,2020-08-17,2020-08-18,2020,8,27.0,32.5,16.9,4.05,16.0,12.0,20.82,2.3
9.408554995921697e-05,Colombo,2020-08-18,2020-08-19,2020,8,27.0,32.4,15.2,4.45,16.0,6.0,22.96,1.3
0.000108648368642,Colombo,2020-08-19,2020-08-20,2020,8,27.0,31.9,15.9,3.88,16.0,12.0,19.4,2.6
5.898684525526202e-05,Colombo,2020-08-20,2020-08-21,2020,8,27.1,32.0,18.4,3.84,16.0,11.0,19.43,2.4
0.000185514265541,Colombo,2020-08-21,2020-08-22,2020,8,27.2,32.4,15.4,4.16,16.0,7.0,21.01,1.5
0.0001383807546722,Colombo,2020-08-22,2020-08-23,2020,8,26.9,31.8,14.2,4.09,16.0,15.0,20.47,3.2
1.020713033914896e-05,Colombo,2020-08-23,2020-08-24,2020,8,26.8,32.1,14.7,4.28,16.0,9.0,21.74,2.0
-4.4336980382498894e-05,Colombo,2020-08-24,2020-08-25,2020,8,27.1,33.0,13.3,4.26,16.0,2.0,21.91,0.3
5.800061266907338e-05,Colombo,2020-08-25,2020-08-26,2020,8,27.3,32.8,13.3,4.24,16.0,8.0,20.97,1.6
0.00012725378676,Colombo,2020-08-26,2020-08-27,2020,8,27.2,32.7,15.1,4.32,16.0,6.0,21.67,0.9
0.0001226426706302,Colombo,2020-08-27,2020-08-28,2020,8,27.2,32.4,15.5,4.42,16.0,5.0,22.22,0.9
8.611686644879429e-05,Colombo,2020-08-28,2020-08-29,2020,8,27.2,31.9,15.0,3.76,16.0,9.0,17.86,1.3
0.0001581098164079,Colombo,2020-08-29,2020-08-30,2020,8,27.2,31.5,17.8,4.04,16.0,12.0,19.36,2.5
0.0001601970867785,Colombo,2020-08-30,2020-08-31,2020,8,27.2,32.5,16.0,3.92,16.0,10.0,19.48,3.0
9.00559617642378e-05,Colombo,2020-08-31,2020-09-01,2020,8,26.4,31.5,15.9,3.33,16.0,18.0,17.34,12.9
4.066184479083674e-05,Colombo,2020-09-01,2020-09-02,2020,9,25.4,30.3,13.3,2.16,16.0,24.0,10.36,31.3
0.0001089729114532,Colombo,2020-09-02,2020-09-03,2020,9,25.7,30.7,12.6,1.74,16.0,24.0,7.65,21.3
0.0001089729114532,Colombo,2020-09-03,2020-09-04,2020,9,26.2,31.7,13.4,3.0,16.0,12.0,15.51,9.4
8.350929906288698e-05,Colombo,2020-09-04,2020-09-05,2020,9,26.8,32.2,12.0,4.1,16.0,13.0,20.79,5.9
6.279599504086146e-05,Colombo,2020-09-05,2020-09-06,2020,9,25.9,31.1,13.9,3.05,16.0,21.0,15.69,13.6
6.279599504086146e-05,Colombo,2020-09-06,2020-09-07,2020,9,26.0,30.1,27.4,2.34,16.0,12.0,11.24,43.3
-2.856671194697828e-05,Colombo,2020-09-07,2020-09-08,2020,9,26.5,31.2,14.4,2.44,16.0,3.0,10.6,1.4
-2.856671194697828e-05,Colombo,2020-09-08,2020-09-09,2020,9,26.7,31.4,16.1,3.57,16.0,20.0,17.39,9.0
-4.658729364983872e-05,Colombo,2020-09-09,2020-09-10,2020,9,25.4,29.9,13.1,1.63,16.0,21.0,7.68,17.0
-4.658729364983872e-05,Colombo,2020-09-10,2020-09-11,2020,9,26.3,30.8,17.9,3.03,16.0,13.0,15.42,4.5
5.088969002586624e-05,Colombo,2020-09-11,2020-09-12,2020,9,26.4,31.1,16.3,3.17,16.0,13.0,15.94,3.5
6.437920269536806e-05,Colombo,2020-09-12,2020-09-13,2020,9,26.1,31.0,16.2,2.64,16.0,20.0,13.15,10.7
0.0001609683889167,Colombo,2020-09-13,2020-09-14,2020,9,26.0,30.7,15.0,2.01,16.0,16.0,9.45,7.3
0.0001609683889167,Colombo,2020-09-14,2020-09-15,2020,9,26.2,30.8,18.5,2.77,16.0,22.0,13.36,7.4
0.0001143370669573,Colombo,2020-09-15,2020-09-16,2020,9,26.3,31.3,15.1,2.59,16.0,19.0,12.99,9.9
3.69041425834875e-05,Colombo,2020-09-16,2020-09-17,2020,9,26.6,31.6,15.4,3.24,16.0,13.0,16.58,3.0
-2.5222887248274982e-05,Colombo,2020-09-17,2020-09-18,2020,9,26.5,31.1,18.5,3.28,16.0,15.0,16.76,4.7
