time,temperature_2m_mean,apparent_temperature_mean,windspeed_10m_max,et0_fao_evapotranspiration,elevation,city,precipitation_hours,shortwave_radiation_sum,rain_sum
2022-11-15,25.6,31.0,7.1,2.91,7.0,Matara,15.0,14.25,8.8
2022-11-16,25.9,30.9,13.0,3.55,7.0,Matara,11.0,18.15,5.5
2022-11-17,26.5,31.1,13.5,4.56,7.0,Matara,0.0,22.38,0.0
2022-11-18,26.2,30.5,10.8,4.27,7.0,Matara,0.0,20.81,0.0
2022-11-19,26.5,30.8,14.6,4.27,7.0,Matara,1.0,21.22,0.1
2022-11-20,26.5,30.6,13.0,4.55,7.0,Matara,2.0,22.22,0.2
2022-11-21,26.4,29.5,22.9,4.55,7.0,Matara,0.0,21.88,0.0
2022-11-22,26.7,30.2,19.9,4.39,7.0,Matara,5.0,20.58,0.5
2022-11-23,26.7,30.1,21.7,4.67,7.0,Matara,0.0,22.06,0.0
2022-11-24,26.6,31.1,17.2,4.15,7.0,Matara,8.0,20.94,1.4
2022-11-25,26.4,31.6,9.0,3.9,7.0,Matara,13.0,19.6,2.8
2022-11-26,25.8,31.2,10.1,3.57,7.0,Matara,13.0,18.31,3.7
2022-11-27,26.1,31.5,10.6,4.01,7.0,Matara,12.0,20.6,2.2
2022-11-28,26.2,31.7,9.7,4.02,7.0,Matara,12.0,20.46,3.8
2022-11-29,26.1,31.8,9.2,3.9,7.0,Matara,18.0,19.96,18.3
2022-11-30,26.1,31.7,5.4,3.91,7.0,Matara,10.0,19.93,4.2
2022-12-01,26.4,31.4,9.9,4.1,7.0,Matara,11.0,20.71,3.2
2022-12-02,25.5,30.6,7.6,3.43,7.0,Matara,17.0,17.38,16.1
2022-12-03,25.7,31.1,8.0,3.47,7.0,Matara,13.0,17.39,17.1
2022-12-04,25.5,30.5,12.7,3.53,7.0,Matara,16.0,18.22,13.7
2022-12-05,25.9,31.0,7.7,3.22,7.0,Matara,14.0,16.27,10.4
2022-12-06,26.3,30.4,14.2,3.4,7.0,Matara,5.0,15.83,0.7
2022-12-07,25.8,27.4,26.4,3.44,7.0,Matara,0.0,11.89,0.0
2022-12-08,25.2,26.3,29.7,2.76,7.0,Matara,12.0,8.45,3.4
2022-12-09,24.7,27.1,23.1,2.63,7.0,Matara,23.0,12.18,7.1
2022-12-10,25.4,28.4,24.8,2.11,7.0,Matara,23.0,9.53,7.1
2022-12-11,25.6,29.2,21.3,3.4,7.0,Matara,17.0,17.91,4.5
2022-12-12,25.9,29.8,17.7,4.22,7.0,Matara,0.0,21.88,0.0
2022-12-13,25.5,30.6,12.8,3.83,7.0,Matara,10.0,20.38,1.6
2022-12-14,25.6,31.1,6.4,4.09,7.0,Matara,10.0,20.9,21.6
2022-12-15,25.9,30.9,9.9,4.09,7.0,Matara,5.0,20.88,1.8
2022-12-16,25.6,30.9,7.0,3.73,7.0,Matara,12.0,19.35,1.5
2022-12-17,26.0,30.9,10.4,3.79,7.0,Matara,8.0,19.03,1.3
2022-12-18,25.0,29.8,9.7,1.9,7.0,Matara,21.0,9.22,18.7
2022-12-19,24.3,29.1,9.5,1.02,7.0,Matara,21.0,4.2,32.8
2022-12-20,25.8,31.0,9.0,3.19,7.0,Matara,11.0,15.8,6.7
2022-12-21,25.9,30.9,13.7,3.06,7.0,Matara,15.0,16.16,16.4
2022-12-22,26.0,31.4,7.6,3.78,7.0,Matara,12.0,19.1,5.5
2022-12-23,26.6,31.5,16.4,4.22,7.0,Matara,5.0,21.64,0.5
2022-12-24,26.6,30.3,18.1,4.07,7.0,Matara,6.0,19.47,2.4
2022-12-25,24.7,28.1,20.7,1.31,7.0,Matara,23.0,5.13,102.8
2022-12-26,25.3,29.3,15.0,3.64,7.0,Matara,2.0,18.27,0.3
2022-12-27,26.0,30.6,12.0,4.06,7.0,Matara,3.0,20.91,0.3
2022-12-28,25.8,30.3,13.3,3.59,7.0,Matara,7.0,18.42,3.5
2022-12-29,26.2,30.0,14.8,4.33,7.0,Matara,0.0,21.24,0.0
2022-12-30,25.8,29.3,13.3,4.52,7.0,Matara,0.0,22.24,0.0
2022-12-31,25.3,29.6,12.5,4.05,7.0,Matara,0.0,20.09,0.0
2023-01-01,25.2,29.9,7.9,4.5,7.0,Matara,7.0,23.08,0.7
2023-01-02,25.2,29.7,8.7,4.44,7.0,Matara,3.0,22.73,0.6
2023-01-03,25.3,30.1,7.4,4.26,7.0,Matara,12.0,21.88,2.4
2023-01-04,25.6,30.3,7.8,4.31,7.0,Matara,3.0,21.95,0.3
2023-01-05,25.9,30.9,7.6,4.17,7.0,Matara,9.0,21.21,1.3
2023-01-06,25.7,30.9,9.3,3.96,7.0,Matara,6.0,20.22,6.7
2023-01-07,25.4,30.3,9.3,3.61,7.0,Matara,13.0,18.61,19.6
2023-01-08,26.1,30.9,14.1,4.01,7.0,Matara,4.0,20.35,0.6
2023-01-09,25.7,30.9,6.5,4.14,7.0,Matara,9.0,21.11,2.1
2023-01-10,25.6,30.8,7.4,4.36,7.0,Matara,7.0,21.97,1.8
2023-01-11,25.4,30.0,6.9,4.54,7.0,Matara,1.0,22.98,0.1
2023-01-12,25.1,29.4,8.8,4.46,7.0,Matara,3.0,23.13,0.4
2023-01-13,25.4,29.9,8.8,4.3,7.0,Matara,3.0,22.01,0.3
2023-01-14,25.8,30.6,8.9,4.27,7.0,Matara,8.0,21.75,1.5
2023-01-15,25.8,31.1,6.8,4.03,7.0,Matara,9.0,20.73,3.2
2023-01-16,25.6,30.6,9.0,3.57,7.0,Matara,19.0,17.97,13.2
2023-01-17,25.2,29.8,11.8,2.14,7.0,Matara,16.0,10.8,8.6
2023-01-18,25.4,29.3,16.4,3.71,7.0,Matara,4.0,18.71,1.8
2023-01-19,25.2,28.1,15.3,4.58,7.0,Matara,0.0,22.64,0.0
2023-01-20,25.9,29.6,13.0,4.63,7.0,Matara,0.0,22.81,0.0
2023-01-21,24.1,28.8,6.8,1.6,7.0,Matara,16.0,7.51,82.4
2023-01-22,25.6,29.3,16.1,3.37,7.0,Matara,8.0,15.73,1.7
2023-01-23,26.2,29.9,18.1,3.94,7.0,Matara,11.0,19.1,1.6
2023-01-24,25.1,29.3,12.1,2.67,7.0,Matara,13.0,13.19,3.7
2023-01-25,25.3,29.9,9.4,3.66,7.0,Matara,10.0,18.89,4.7
2023-01-26,25.9,30.9,8.5,4.14,7.0,Matara,6.0,21.16,0.8
2023-01-27,25.3,29.9,9.9,2.93,7.0,Matara,20.0,14.52,5.8
2023-01-28,25.2,29.7,12.2,3.81,7.0,Matara,9.0,19.21,0.9
2023-01-29,25.4,29.7,9.3,4.55,7.0,Matara,2.0,23.36,0.2
2023-01-30,25.8,30.4,10.6,4.39,7.0,Matara,16.0,22.81,4.3
2023-01-31,25.8,29.3,16.8,4.08,7.0,Matara,13.0,18.95,3.9
2023-02-01,25.8,28.7,22.9,3.63,7.0,Matara,7.0,17.68,2.5
2023-02-02,25.5,30.2,10.9,3.2,7.0,Matara,13.0,16.32,12.0
2023-02-03,25.6,30.5,12.4,3.17,7.0,Matara,17.0,16.5,15.6
2023-02-04,25.6,30.5,12.0,3.59,7.0,Matara,12.0,18.27,14.4
2023-02-05,26.1,31.7,7.5,4.01,7.0,Matara,12.0,20.12,5.4
2023-02-06,25.8,31.4,7.2,2.61,7.0,Matara,16.0,12.82,11.9
2023-02-07,25.8,31.3,7.5,3.68,7.0,Matara,9.0,18.71,3.6
2023-02-08,26.2,31.3,10.9,4.58,7.0,Matara,3.0,23.37,0.6
2023-02-09,26.3,31.0,10.2,4.77,7.0,Matara,8.0,23.91,1.9
2023-02-10,25.9,30.7,8.8,4.52,7.0,Matara,6.0,22.94,1.5
2023-02-11,26.0,31.2,7.6,4.31,7.0,Matara,9.0,21.91,1.1
2023-02-12,26.2,31.1,12.3,4.76,7.0,Matara,7.0,23.94,0.8
2023-02-13,26.2,29.9,14.4,5.17,7.0,Matara,0.0,25.19,0.0
2023-02-14,26.2,30.6,10.8,4.98,7.0,Matara,4.0,24.84,0.8
2023-02-15,25.7,29.8,13.4,4.91,7.0,Matara,5.0,24.51,1.0
2023-02-16,25.8,28.9,16.1,5.25,7.0,Matara,0.0,25.63,0.0
2023-02-17,26.7,31.1,11.8,5.06,7.0,Matara,1.0,24.75,0.1
2023-02-18,26.9,31.4,13.5,4.48,7.0,Matara,8.0,21.37,0.9
2023-02-19,25.9,30.3,14.0,3.48,7.0,Matara,10.0,17.56,11.2
2023-02-20,25.7,30.4,10.0,3.14,7.0,Matara,15.0,15.83,11.5
2023-02-21,26.1,31.1,10.8,4.23,7.0,Matara,10.0,21.61,22.1
2023-02-22,25.9,30.4,11.9,4.64,7.0,Matara,10.0,22.94,1.8
2023-02-23,26.3,30.4,14.2,4.57,7.0,Matara,5.0,22.8,0.8
2023-02-24,26.8,31.4,13.8,4.52,7.0,Matara,2.0,22.04,0.2
2023-02-25,25.9,31.3,11.0,3.66,7.0,Matara,12.0,18.4,21.3
2023-02-26,26.0,29.2,16.2,5.48,7.0,Matara,0.0,25.52,0.0
2023-02-27,26.3,31.0,8.0,4.94,7.0,Matara,1.0,24.5,0.1
2023-02-28,26.2,30.5,22.2,4.11,7.0,Matara,7.0,19.71,9.5
2023-03-01,26.5,30.3,22.4,4.27,7.0,Matara,4.0,21.12,3.4
2023-03-02,26.4,30.6,13.8,3.43,7.0,Matara,2.0,15.7,0.4
2023-03-03,26.5,30.6,16.0,4.77,7.0,Matara,9.0,22.61,4.1
2023-03-04,25.8,29.2,18.5,3.25,7.0,Matara,18.0,15.03,11.8
2023-03-05,26.3,30.3,19.5,3.42,7.0,Matara,10.0,16.46,1.6
2023-03-06,26.5,31.9,11.6,4.6,7.0,Matara,8.0,23.36,1.6
2023-03-07,26.6,30.6,17.0,4.44,7.0,Matara,2.0,21.77,1.2
2023-03-08,27.0,30.1,20.1,5.32,7.0,Matara,5.0,23.92,0.8
2023-03-09,27.2,30.9,18.5,5.07,7.0,Matara,2.0,23.2,0.2
2023-03-10,26.1,30.5,15.1,3.23,7.0,Matara,8.0,15.44,6.4
2023-03-11,26.4,31.5,9.2,4.33,7.0,Matara,4.0,21.69,11.6
2023-03-12,27.3,31.2,19.1,5.06,7.0,Matara,3.0,23.37,0.7
2023-03-13,26.7,30.9,18.6,4.14,7.0,Matara,10.0,20.66,6.4
2023-03-14,26.4,31.2,13.1,4.03,7.0,Matara,7.0,20.6,6.9
2023-03-15,26.4,31.7,11.0,4.03,7.0,Matara,11.0,21.04,3.6
2023-03-16,26.1,31.6,8.9,4.0,7.0,Matara,16.0,20.56,15.5
2023-03-17,27.3,32.2,13.0,4.97,7.0,Matara,0.0,24.29,0.0
2023-03-18,26.7,31.5,15.5,4.6,7.0,Matara,9.0,23.63,3.4
2023-03-19,26.2,32.0,11.9,4.18,7.0,Matara,19.0,21.99,11.3
2023-03-20,26.3,31.7,9.4,3.9,7.0,Matara,11.0,19.18,3.2
2023-03-21,26.9,32.6,8.6,4.84,7.0,Matara,9.0,24.33,5.0
2023-03-22,27.1,33.1,12.5,4.73,7.0,Matara,11.0,24.17,7.3
2023-03-23,27.0,33.2,9.9,4.42,7.0,Matara,12.0,22.5,3.4
2023-03-24,26.9,32.7,10.8,4.67,7.0,Matara,6.0,23.36,1.4
2023-03-25,27.2,33.3,9.5,5.02,7.0,Matara,6.0,25.25,0.7
2023-03-26,27.0,32.9,9.2,4.96,7.0,Matara,6.0,25.06,1.7
2023-03-27,27.3,33.1,10.7,4.72,7.0,Matara,9.0,23.51,4.0
2023-03-28,27.2,33.7,8.7,4.64,7.0,Matara,12.0,23.32,2.2
2023-03-29,26.8,32.8,7.8,4.7,7.0,Matara,19.0,23.5,5.6
2023-03-30,26.9,32.9,9.4,4.65,7.0,Matara,9.0,23.39,2.3
2023-03-31,27.2,33.2,11.0,4.99,7.0,Matara,16.0,24.85,3.0
2023-04-01,26.9,33.2,7.8,4.71,7.0,Matara,10.0,23.86,5.3
2023-04-02,26.8,32.8,9.7,4.63,7.0,Matara,7.0,23.58,3.0
2023-04-03,26.7,32.7,8.8,4.64,7.0,Matara,13.0,23.58,2.6
2023-04-04,26.0,31.4,12.4,3.88,7.0,Matara,11.0,20.57,5.2
2023-04-05,27.0,32.7,10.9,4.83,7.0,Matara,8.0,24.43,2.2
2023-04-06,26.8,32.7,7.3,4.69,7.0,Matara,10.0,23.55,3.7
2023-04-07,27.2,32.3,12.0,4.8,7.0,Matara,17.0,23.79,3.7
2023-04-08,26.5,31.7,11.2,3.32,7.0,Matara,13.0,16.9,4.6
2023-04-09,27.5,32.6,12.3,4.93,7.0,Matara,1.0,24.22,0.4
2023-04-10,27.7,32.7,11.2,5.15,7.0,Matara,6.0,24.65,0.8
2023-04-11,27.6,32.7,13.1,5.08,7.0,Matara,5.0,24.66,0.9
2023-04-12,27.9,32.8,15.6,5.26,7.0,Matara,6.0,25.32,1.6
2023-04-13,27.6,33.4,12.6,4.71,7.0,Matara,11.0,23.44,2.1
2023-04-14,27.3,33.2,9.9,4.77,7.0,Matara,12.0,23.76,2.2
2023-04-15,27.3,33.2,13.0,4.77,7.0,Matara,10.0,24.21,4.0
2023-04-16,27.9,33.6,13.0,4.93,7.0,Matara,3.0,24.4,0.3
2023-04-17,27.9,34.2,9.8,5.06,7.0,Matara,5.0,24.84,0.5
2023-04-18,28.3,34.7,7.2,5.04,7.0,Matara,8.0,24.33,0.9
2023-04-19,27.7,33.8,10.7,4.82,7.0,Matara,13.0,23.99,2.7
2023-04-20,27.9,33.3,15.1,4.9,7.0,Matara,13.0,24.17,2.8
2023-04-21,27.4,33.1,13.1,4.13,7.0,Matara,17.0,20.8,2.7
2023-04-22,27.7,33.3,14.9,4.3,7.0,Matara,10.0,22.02,3.4
2023-04-23,28.0,34.0,13.9,4.47,7.0,Matara,14.0,22.13,4.0
2023-04-24,27.2,33.7,12.2,4.29,7.0,Matara,17.0,22.16,10.7
2023-04-25,26.9,33.3,9.5,4.09,7.0,Matara,18.0,20.64,10.9
2023-04-26,26.6,32.6,7.7,3.78,7.0,Matara,23.0,18.86,24.6
2023-04-27,27.2,31.9,15.9,3.2,7.0,Matara,15.0,14.52,3.2
2023-04-28,27.0,32.4,14.0,4.29,7.0,Matara,24.0,22.14,8.8
2023-04-29,25.8,31.2,12.5,1.49,7.0,Matara,18.0,6.64,39.2
2023-04-30,26.7,32.2,11.9,2.55,7.0,Matara,19.0,12.02,6.1
2023-05-01,26.4,31.8,15.7,3.68,7.0,Matara,22.0,19.21,24.3
2023-05-02,26.6,31.7,15.3,1.89,7.0,Matara,24.0,8.69,12.3
2023-05-03,26.6,31.5,19.4,3.25,7.0,Matara,19.0,17.62,15.5
2023-05-04,26.9,31.5,20.2,3.12,7.0,Matara,23.0,14.89,25.5
2023-05-05,27.2,31.2,18.3,2.66,7.0,Matara,15.0,10.26,3.5
2023-05-06,26.6,30.6,21.9,3.64,7.0,Matara,22.0,18.51,11.3
2023-05-07,27.4,31.5,22.5,4.05,7.0,Matara,10.0,19.58,1.9
2023-05-08,27.3,31.4,21.8,3.65,7.0,Matara,14.0,17.36,7.3
2023-05-09,27.6,31.6,24.3,3.47,7.0,Matara,18.0,15.19,4.6
2023-05-10,26.5,30.4,23.1,2.69,7.0,Matara,19.0,13.43,20.9
2023-05-11,26.6,30.1,26.1,3.49,7.0,Matara,24.0,18.37,15.3
2023-05-12,26.7,30.9,22.2,3.31,7.0,Matara,22.0,17.71,12.8
2023-05-13,27.6,31.1,26.3,3.88,7.0,Matara,13.0,18.13,3.0
2023-05-14,27.7,31.7,23.1,3.86,7.0,Matara,18.0,19.04,3.4
2023-05-15,28.2,32.5,27.0,4.31,7.0,Matara,8.0,21.08,0.8
2023-05-16,28.3,33.6,21.7,4.5,7.0,Matara,7.0,22.83,1.7
2023-05-17,28.0,33.7,18.9,4.23,7.0,Matara,13.0,22.28,2.4
2023-05-18,27.5,33.0,15.1,4.5,7.0,Matara,20.0,23.42,2.6
2023-05-19,26.8,32.1,14.9,4.02,7.0,Matara,18.0,21.77,3.8
2023-05-20,26.8,32.1,14.8,4.1,7.0,Matara,20.0,22.14,5.5
2023-05-21,26.7,31.4,15.6,3.51,7.0,Matara,16.0,18.71,4.0
2023-05-22,27.4,32.5,15.9,4.53,7.0,Matara,11.0,22.96,1.8
2023-05-23,27.7,33.1,13.0,4.56,7.0,Matara,5.0,23.16,0.8
2023-05-24,28.0,33.1,15.8,5.07,7.0,Matara,2.0,24.76,0.2
2023-05-25,28.0,32.4,20.5,4.88,7.0,Matara,10.0,23.46,1.2
2023-05-26,28.0,32.2,24.6,4.65,7.0,Matara,13.0,22.51,2.9
2023-05-27,27.6,31.6,24.9,4.39,7.0,Matara,17.0,21.93,4.5
2023-05-28,27.8,32.1,24.2,4.42,7.0,Matara,10.0,22.31,2.3
2023-05-29,27.7,32.9,18.2,4.2,7.0,Matara,19.0,21.94,4.7
2023-05-30,26.9,32.0,16.7,3.72,7.0,Matara,21.0,20.08,7.3
2023-05-31,26.7,31.9,18.6,3.82,7.0,Matara,21.0,20.95,3.5
2023-06-01,26.3,30.9,22.4,3.6,7.0,Matara,24.0,20.65,3.5
2023-06-02,26.5,30.5,21.3,3.52,7.0,Matara,24.0,19.09,4.3
2023-06-03,26.9,30.9,22.2,3.93,7.0,Matara,22.0,20.8,9.0
2023-06-04,26.6,30.5,23.0,3.65,7.0,Matara,21.0,20.02,5.8
2023-06-05,26.6,30.5,24.1,3.55,7.0,Matara,21.0,19.58,9.6
2023-06-06,27.3,31.3,26.3,3.84,7.0,Matara,22.0,20.06,4.6
2023-06-07,26.8,30.4,25.6,3.71,7.0,Matara,24.0,19.83,12.5
2023-06-08,26.9,30.6,24.7,4.02,7.0,Matara,24.0,20.82,5.2
2023-06-09,26.8,30.3,25.7,3.85,7.0,Matara,22.0,20.51,4.9
2023-06-10,27.3,31.1,25.2,4.25,7.0,Matara,16.0,21.55,3.0
2023-06-11,27.2,31.5,21.0,3.8,7.0,Matara,21.0,20.14,6.2
2023-06-12,26.8,30.9,25.4,3.73,7.0,Matara,21.0,20.35,8.2
2023-06-13,26.8,30.5,23.1,3.78,7.0,Matara,20.0,20.06,8.0
2023-06-14,27.2,30.8,27.1,3.79,7.0,Matara,12.0,18.97,5.6
2023-06-15,27.6,31.7,23.3,3.62,7.0,Matara,13.0,17.4,2.2
2023-06-16,27.6,31.0,27.1,3.91,7.0,Matara,20.0,18.2,3.0
2023-06-17,27.1,30.3,26.1,3.67,7.0,Matara,24.0,17.95,6.2
2019-01-01,24.3,26.1,17.3,3.83,124.0,Kurunegala,0.0,17.27,0.0
2019-01-02,23.7,24.9,16.8,4.12,124.0,Kurunegala,0.0,18.37,0.0
2019-01-03,24.3,25.7,16.3,4.89,124.0,Kurunegala,0.0,21.99,0.0
2019-01-04,23.8,25.1,17.8,4.92,124.0,Kurunegala,0.0,22.99,0.0
2019-01-05,24.5,26.9,15.6,3.34,124.0,Kurunegala,1.0,15.21,0.1
2019-01-06,23.9,25.3,17.3,4.81,124.0,Kurunegala,0.0,22.59,0.0
2019-01-07,25.4,27.9,13.8,4.33,124.0,Kurunegala,0.0,19.57,0.0
2019-01-08,25.4,27.6,16.5,4.59,124.0,Kurunegala,0.0,20.26,0.0
2019-01-09,25.3,27.3,18.4,4.44,124.0,Kurunegala,0.0,19.13,0.0
2019-01-10,25.5,27.7,17.8,3.97,124.0,Kurunegala,0.0,16.33,0.0
2019-01-11,25.5,27.6,17.5,4.24,124.0,Kurunegala,0.0,17.73,0.0
2019-01-12,25.0,27.9,16.3,3.32,124.0,Kurunegala,3.0,15.37,1.0
2019-01-13,25.1,27.9,18.1,3.09,124.0,Kurunegala,2.0,14.0,0.7
2019-01-14,24.9,27.6,17.2,2.73,124.0,Kurunegala,3.0,11.74,1.0
2019-01-15,25.5,28.0,15.9,3.76,124.0,Kurunegala,1.0,16.21,0.2
2019-01-16,25.0,27.2,19.1,3.76,124.0,Kurunegala,1.0,16.76,0.3
2019-01-17,24.3,25.4,18.8,4.98,124.0,Kurunegala,0.0,22.09,0.0
2019-01-18,23.8,24.7,18.7,5.08,124.0,Kurunegala,0.0,23.21,0.0
2019-01-19,24.3,25.8,13.4,5.0,124.0,Kurunegala,0.0,22.84,0.0
2019-01-20,24.6,26.4,16.6,4.06,124.0,Kurunegala,0.0,17.7,0.0
2019-01-21,25.7,28.6,15.1,4.44,124.0,Kurunegala,0.0,21.19,0.0
2019-01-22,25.9,29.0,11.9,4.46,124.0,Kurunegala,0.0,20.05,0.0
2019-01-23,25.9,28.5,16.2,4.66,124.0,Kurunegala,0.0,20.2,0.0
2019-01-24,26.5,29.6,13.5,4.69,124.0,Kurunegala,0.0,20.62,0.0
2019-01-25,27.1,31.1,7.1,4.4,124.0,Kurunegala,0.0,20.79,0.0
2019-01-26,27.4,31.0,11.3,4.77,124.0,Kurunegala,0.0,21.23,0.0
2019-01-27,27.1,30.8,9.0,4.63,124.0,Kurunegala,0.0,20.92,0.0
2019-01-28,26.4,28.9,13.2,5.12,124.0,Kurunegala,0.0,21.71,0.0
2019-01-29,26.2,27.9,17.3,5.4,124.0,Kurunegala,0.0,22.28,0.0
2019-01-30,26.2,27.8,19.2,5.23,124.0,Kurunegala,1.0,20.96,0.1
2019-01-31,26.5,28.4,20.1,5.54,124.0,Kurunegala,0.0,23.07,0.0
2019-02-01,26.5,29.0,17.2,5.14,124.0,Kurunegala,0.0,21.71,0.0
2019-02-02,25.8,28.6,16.8,3.95,124.0,Kurunegala,7.0,17.59,1.4
2019-02-03,26.4,29.5,17.7,4.22,124.0,Kurunegala,2.0,18.53,2.0
2019-02-04,25.4,28.8,16.4,2.92,124.0,Kurunegala,4.0,13.24,3.3
2019-02-05,25.3,29.0,14.9,3.06,124.0,Kurunegala,3.0,14.46,5.6
2019-02-06,26.0,29.3,15.0,4.0,124.0,Kurunegala,2.0,17.65,0.7
2019-02-07,26.9,31.0,10.0,4.47,124.0,Kurunegala,1.0,21.38,0.1
2019-02-08,25.9,30.9,9.5,3.75,124.0,Kurunegala,12.0,17.79,9.5
2019-02-09,25.0,29.8,11.0,3.06,124.0,Kurunegala,20.0,15.16,60.4
2019-02-10,26.1,30.1,12.0,3.57,124.0,Kurunegala,1.0,16.0,0.1
2019-02-11,26.2,28.8,18.7,4.46,124.0,Kurunegala,0.0,19.58,0.0
2019-02-12,26.0,28.4,21.7,4.64,124.0,Kurunegala,0.0,21.09,0.0
2019-02-13,26.0,28.5,22.7,4.31,124.0,Kurunegala,0.0,19.5,0.0
2019-02-14,26.0,29.5,18.6,3.61,124.0,Kurunegala,0.0,16.78,0.0
2019-02-15,26.2,30.8,10.7,3.98,124.0,Kurunegala,6.0,19.06,1.4
2019-02-16,25.9,31.4,5.8,4.12,124.0,Kurunegala,3.0,19.98,11.1
2019-02-17,26.0,31.3,7.5,3.44,124.0,Kurunegala,6.0,16.74,4.2
2019-02-18,26.6,32.1,7.7,4.21,124.0,Kurunegala,4.0,20.52,1.3
2019-02-19,26.9,31.2,11.1,4.77,124.0,Kurunegala,0.0,21.88,0.0
2019-02-20,26.7,29.6,18.7,5.51,124.0,Kurunegala,0.0,24.45,0.0
2019-02-21,26.4,29.0,18.7,4.95,124.0,Kurunegala,0.0,21.88,0.0
2019-02-22,26.1,28.2,18.0,5.46,124.0,Kurunegala,0.0,23.74,0.0
2019-02-23,25.6,27.9,13.5,5.66,124.0,Kurunegala,0.0,25.66,0.0
2019-02-24,26.3,29.7,8.9,5.08,124.0,Kurunegala,0.0,24.3,0.0
2019-02-25,27.5,32.2,5.6,4.71,124.0,Kurunegala,0.0,22.4,0.0
2019-02-26,27.4,32.3,6.7,4.54,124.0,Kurunegala,6.0,21.51,1.8
2019-02-27,26.2,30.3,10.2,2.95,124.0,Kurunegala,3.0,12.65,0.4
2019-02-28,26.3,30.6,10.4,3.79,124.0,Kurunegala,4.0,17.91,0.6
2019-03-01,27.5,31.4,12.6,5.27,124.0,Kurunegala,0.0,23.25,0.0
2019-03-02,27.9,30.9,16.0,6.03,124.0,Kurunegala,0.0,25.47,0.0
2019-03-03,27.6,31.9,11.8,4.71,124.0,Kurunegala,2.0,20.88,0.2
2019-03-04,27.4,31.7,12.1,4.36,124.0,Kurunegala,1.0,18.97,0.1
2019-03-05,27.7,32.2,8.7,4.56,124.0,Kurunegala,0.0,20.82,0.0
2019-03-06,27.5,31.5,12.4,4.49,124.0,Kurunegala,4.0,19.96,0.7
2019-03-07,28.6,32.9,15.1,5.59,124.0,Kurunegala,0.0,24.07,0.0
2019-03-08,28.4,32.7,13.1,5.49,124.0,Kurunegala,0.0,23.73,0.0
2019-03-09,27.2,32.0,10.1,4.6,124.0,Kurunegala,7.0,21.01,3.4
2019-03-10,27.9,31.5,12.6,5.77,124.0,Kurunegala,0.0,25.98,0.0
2019-03-11,27.7,30.6,15.3,5.95,124.0,Kurunegala,0.0,26.09,0.0
2019-03-12,27.8,31.0,6.2,5.54,124.0,Kurunegala,0.0,25.93,0.0
2019-03-13,28.1,31.5,8.5,5.03,124.0,Kurunegala,3.0,22.88,0.5
2019-03-14,28.3,30.5,14.6,5.73,124.0,Kurunegala,0.0,21.79,0.0
2019-03-15,28.6,31.5,9.2,5.75,124.0,Kurunegala,0.0,25.78,0.0
2019-03-16,28.7,32.6,9.1,5.34,124.0,Kurunegala,2.0,24.33,0.3
2019-03-17,27.9,32.2,12.0,4.3,124.0,Kurunegala,3.0,18.37,1.4
2019-03-18,27.8,32.2,14.2,4.65,124.0,Kurunegala,5.0,20.4,5.4
2019-03-19,28.6,32.4,9.0,5.18,124.0,Kurunegala,0.0,22.92,0.0
2019-03-20,29.0,32.4,8.3,5.75,124.0,Kurunegala,0.0,25.84,0.0
2019-03-21,27.6,32.2,5.6,4.71,124.0,Kurunegala,3.0,22.01,1.4
2019-03-22,28.3,33.7,7.2,5.23,124.0,Kurunegala,2.0,24.23,1.0
2019-03-23,27.7,32.6,6.0,4.42,124.0,Kurunegala,3.0,20.45,0.7
2019-03-24,28.7,32.4,6.9,5.86,124.0,Kurunegala,0.0,27.13,0.0
2019-03-25,28.3,29.8,18.9,7.02,124.0,Kurunegala,0.0,27.73,0.0
2019-03-26,28.5,30.9,12.4,6.25,124.0,Kurunegala,0.0,26.98,0.0
2019-03-27,29.3,32.2,13.4,6.51,124.0,Kurunegala,0.0,27.69,0.0
2019-03-28,29.2,32.0,8.2,5.93,124.0,Kurunegala,0.0,26.0,0.0
2019-03-29,29.3,32.4,12.8,6.12,124.0,Kurunegala,0.0,26.51,0.0
2019-03-30,29.2,33.0,16.3,6.09,124.0,Kurunegala,1.0,25.88,0.1
2019-03-31,29.6,32.9,16.5,6.47,124.0,Kurunegala,0.0,26.28,0.0
2019-04-01,29.5,32.7,14.6,6.05,124.0,Kurunegala,0.0,24.22,0.0
2019-04-02,29.8,33.2,13.8,5.87,124.0,Kurunegala,0.0,24.3,0.0
2019-04-03,30.1,33.6,11.5,6.01,124.0,Kurunegala,1.0,25.65,0.1
2019-04-04,29.9,33.3,12.4,6.09,124.0,Kurunegala,0.0,25.4,0.0
2019-04-05,29.8,33.8,12.2,5.99,124.0,Kurunegala,1.0,25.17,0.2
2019-04-06,29.8,33.7,12.4,5.41,124.0,Kurunegala,0.0,22.18,0.0
2019-04-07,29.4,33.7,13.0,5.14,124.0,Kurunegala,2.0,21.36,0.3
2019-04-08,29.3,33.3,10.8,4.9,124.0,Kurunegala,2.0,19.77,0.4
2019-04-09,29.4,33.8,10.3,4.85,124.0,Kurunegala,1.0,20.52,0.2
2019-04-10,28.7,33.9,9.3,4.51,124.0,Kurunegala,6.0,20.09,5.5
2019-04-11,27.4,32.7,9.0,4.35,124.0,Kurunegala,10.0,20.0,4.4
